Student_ID,Age,Gender,First_Generation,Family_Income,Household_Size,Housing_Status,Scholarship,Tuition_Base,Semester,Course_Load,Work_Hours,Emergency_Expense,Sem_GPA,Attendance,LMS_Logins,Advising_Visits,Failed_Courses,Financial_Stress,Target_Dropout_Next_Sem,End_of_Semester_Status,Censored
STU_08860,17,Male,0,42000.0,3,Off-Campus,0,15000,3,15,14.3,0.0,2.63,82.3,63.0,1,0,3.8,0,Enrolled,0
STU_08860,17,Male,0,42000.0,3,Off-Campus,0,15000,4,18,17.7,0.0,2.37,85.4,66.0,1,2,4.3,1,Dropped_Out,0
STU_08861,20,Male,0,22000.0,1,With Parents,0,25000,1,15,17.7,0.0,3.02,79.9,88.0,1,1,2.2,0,Enrolled,0
STU_08861,20,Male,0,22000.0,1,With Parents,0,25000,2,15,21.5,0.0,2.84,88.6,71.0,0,1,2.3,0,Enrolled,0
STU_08861,20,Male,0,22000.0,1,With Parents,0,25000,3,15,16.6,0.0,2.81,86.3,52.0,0,0,1.3,0,Enrolled,1
STU_08862,26,Male,1,148000.0,3,Off-Campus,1,25000,1,15,13.1,0.0,2.73,87.7,73.0,0,1,1.0,0,Enrolled,1
STU_08863,18,Male,0,35000.0,2,With Parents,1,15000,1,18,18.6,0.0,3.24,89.4,74.0,0,2,1.0,0,Enrolled,1
STU_08864,19,Male,0,95000.0,3,On-Campus,0,45000,1,18,13.2,0.0,2.91,83.0,82.0,0,0,1.9,0,Enrolled,0
STU_08864,19,Male,0,95000.0,3,On-Campus,0,45000,2,18,13.6,0.0,2.79,80.8,86.0,0,2,2.5,0,Enrolled,0
STU_08864,19,Male,0,95000.0,3,On-Campus,0,45000,3,18,10.3,0.0,2.87,83.6,69.0,0,1,1.0,0,Enrolled,0
STU_08864,19,Male,0,95000.0,3,On-Campus,0,45000,4,15,14.0,1767.0,2.61,78.7,68.0,1,0,2.1,1,Dropped_Out,0
STU_08865,17,Female,0,68000.0,1,On-Campus,0,15000,1,18,5.2,3127.0,2.23,87.0,70.0,1,1,1.0,0,Enrolled,0
STU_08865,17,Female,0,,1,On-Campus,0,15000,2,15,0.0,0.0,2.41,87.4,67.0,3,0,1.0,0,Enrolled,0
STU_08865,17,Female,0,68000.0,1,On-Campus,0,15000,3,18,1.2,0.0,2.48,88.6,60.0,1,1,1.0,0,Enrolled,0
STU_08865,17,Female,0,68000.0,1,On-Campus,0,15000,4,18,0.0,0.0,2.39,83.8,61.0,1,1,1.0,0,Enrolled,0
STU_08865,17,Female,0,68000.0,1,On-Campus,0,15000,5,21,6.8,0.0,2.4,80.2,59.0,2,3,1.2,0,Enrolled,0
STU_08865,17,Female,0,68000.0,1,On-Campus,0,15000,6,18,4.0,0.0,2.4,81.5,79.0,0,2,1.0,0,Enrolled,0
STU_08865,17,Female,0,68000.0,1,On-Campus,0,15000,7,18,0.6,0.0,2.43,85.6,60.0,1,1,1.0,0,Enrolled,1
STU_08866,19,Male,0,29000.0,3,Off-Campus,1,15000,1,15,36.9,0.0,2.7,88.9,52.0,0,0,3.6,0,Enrolled,0
STU_08866,19,Male,0,29000.0,3,Off-Campus,1,15000,2,15,30.6,0.0,2.61,79.9,,0,4,2.6,0,Enrolled,0
STU_08866,19,Male,0,29000.0,3,Off-Campus,1,15000,3,15,27.9,0.0,2.49,75.0,79.0,0,1,1.7,0,Enrolled,0
STU_08866,19,Male,0,29000.0,3,Off-Campus,1,15000,4,15,29.3,0.0,2.5,78.5,87.0,0,1,2.9,0,Enrolled,0
STU_08866,19,Male,0,29000.0,3,Off-Campus,1,15000,5,15,32.8,0.0,2.47,75.7,61.0,0,0,4.7,0,Enrolled,0
STU_08866,19,Male,0,29000.0,3,Off-Campus,1,15000,6,15,27.4,0.0,2.57,78.3,52.0,0,2,2.3,0,Enrolled,0
STU_08866,19,Male,0,29000.0,3,Off-Campus,1,15000,7,15,31.2,0.0,2.52,78.9,69.0,0,0,2.8,0,Enrolled,0
STU_08866,19,Male,0,29000.0,3,Off-Campus,1,15000,8,15,31.2,0.0,2.42,72.0,90.0,1,0,3.5,0,Graduated,0
STU_08867,20,Female,0,31000.0,1,With Parents,1,15000,1,15,28.6,3121.0,2.9,92.7,74.0,0,1,1.0,0,Enrolled,0
STU_08867,20,Female,0,31000.0,1,With Parents,1,15000,2,15,31.0,0.0,2.88,89.0,62.0,0,1,1.0,0,Enrolled,0
STU_08867,20,Female,0,31000.0,1,With Parents,1,15000,3,15,24.4,0.0,2.9,84.2,76.0,1,0,1.0,0,Enrolled,0
STU_08867,20,Female,0,31000.0,1,With Parents,1,15000,4,18,27.5,0.0,2.34,79.0,60.0,0,0,1.0,0,Enrolled,0
STU_08867,20,Female,0,31000.0,1,With Parents,1,15000,5,15,27.9,3397.0,2.32,76.8,46.0,1,1,1.0,0,Enrolled,0
STU_08867,20,Female,0,31000.0,1,With Parents,1,15000,6,15,22.9,0.0,2.5,76.9,60.0,0,0,1.0,0,Enrolled,0
STU_08867,20,Female,0,31000.0,1,With Parents,1,15000,7,15,25.1,0.0,2.53,71.9,88.0,0,1,1.0,0,Enrolled,0
STU_08867,20,Female,0,31000.0,1,With Parents,1,15000,8,15,26.2,0.0,2.52,74.0,42.0,1,0,1.0,1,Dropped_Out,0
STU_08868,18,Male,0,62000.0,3,Off-Campus,0,45000,1,15,0.0,0.0,2.76,97.8,71.0,0,0,1.1,0,Enrolled,0
STU_08868,18,Male,0,62000.0,3,Off-Campus,0,45000,2,15,0.0,1535.0,2.58,92.7,75.0,0,1,3.1,0,Enrolled,0
STU_08868,18,Male,0,62000.0,3,Off-Campus,0,45000,3,15,4.1,0.0,2.6,89.8,62.0,1,1,2.5,0,Enrolled,0
STU_08868,18,Male,0,62000.0,3,Off-Campus,0,45000,4,15,7.6,0.0,2.44,90.7,65.0,0,1,3.2,0,Enrolled,0
STU_08868,18,Male,0,62000.0,3,Off-Campus,0,45000,5,15,0.0,0.0,2.44,92.7,63.0,1,1,2.0,0,Enrolled,0
STU_08868,18,Male,0,62000.0,3,Off-Campus,0,45000,6,15,0.2,0.0,2.48,86.8,68.0,0,1,3.4,0,Enrolled,1
STU_08869,23,Male,1,62000.0,3,With Parents,1,25000,1,18,9.2,3007.0,3.2,89.2,76.0,0,0,1.0,0,Enrolled,0
STU_08869,23,Male,1,62000.0,3,With Parents,1,25000,2,18,17.2,0.0,3.15,88.7,73.0,0,1,1.6,0,Enrolled,0
STU_08869,23,Male,1,62000.0,3,With Parents,1,25000,3,18,6.9,0.0,3.1,90.0,66.0,0,0,1.0,0,Enrolled,0
STU_08869,23,Male,1,62000.0,3,With Parents,1,25000,4,18,16.0,0.0,2.9,84.9,69.0,0,1,1.0,0,Enrolled,1
STU_08870,17,Female,1,39000.0,2,On-Campus,0,45000,1,15,18.6,0.0,2.79,89.3,73.0,0,1,3.5,0,Enrolled,0
STU_08870,17,Female,1,39000.0,2,On-Campus,0,45000,2,15,17.8,0.0,2.62,90.2,64.0,0,1,4.1,1,Dropped_Out,0
STU_08871,18,Male,0,19000.0,6,On-Campus,1,25000,1,12,36.9,0.0,2.39,83.6,55.0,1,1,10.3,0,Enrolled,0
STU_08871,18,Male,0,19000.0,6,On-Campus,1,25000,2,12,31.7,0.0,2.13,84.3,69.0,1,0,9.7,0,Enrolled,0
STU_08871,18,Male,0,19000.0,6,On-Campus,1,25000,3,12,39.9,0.0,1.81,83.3,59.0,1,0,9.0,0,Enrolled,0
STU_08871,18,Male,0,19000.0,6,On-Campus,1,25000,4,12,34.4,0.0,1.49,75.7,50.0,1,3,10.8,1,Dropped_Out,0
STU_08872,23,Female,0,79000.0,2,On-Campus,0,15000,1,12,26.3,0.0,2.35,80.2,68.0,1,0,2.6,0,Enrolled,0
STU_08872,23,Female,0,79000.0,2,On-Campus,0,15000,2,12,15.1,0.0,2.18,80.7,54.0,1,1,2.0,0,Enrolled,0
STU_08872,23,Female,0,79000.0,2,On-Campus,0,15000,3,12,17.1,0.0,2.32,78.2,88.0,0,0,1.9,0,Enrolled,0
STU_08872,23,Female,0,79000.0,2,On-Campus,0,15000,4,12,15.5,0.0,2.23,76.7,65.0,1,2,2.7,0,Enrolled,1
STU_08873,19,Male,1,8000.0,4,On-Campus,0,25000,1,12,37.7,0.0,2.93,80.3,56.0,0,2,11.5,1,Dropped_Out,0
STU_08874,24,Female,1,60000.0,2,With Parents,0,25000,1,15,16.9,0.0,2.64,86.6,56.0,1,0,1.0,0,Enrolled,0
STU_08874,24,Female,1,60000.0,2,With Parents,0,25000,2,9,14.7,1357.0,2.51,83.2,58.0,0,0,1.0,0,Enrolled,0
STU_08874,24,Female,1,60000.0,2,With Parents,0,25000,3,12,15.2,0.0,2.59,84.4,84.0,0,0,1.8,0,Enrolled,0
STU_08874,24,Female,1,60000.0,2,With Parents,0,25000,4,12,20.7,0.0,2.61,84.1,56.0,0,1,1.1,0,Enrolled,0
STU_08874,24,Female,1,60000.0,2,With Parents,0,25000,5,12,17.6,0.0,2.59,80.7,66.0,1,0,1.0,0,Enrolled,0
STU_08874,24,Female,1,60000.0,2,With Parents,0,25000,6,12,15.7,0.0,2.59,84.3,75.0,1,0,1.0,0,Enrolled,0
STU_08874,24,Female,1,60000.0,2,With Parents,0,25000,7,12,11.8,0.0,2.61,75.3,71.0,0,0,1.6,0,Enrolled,1
STU_08875,17,Male,0,97000.0,4,With Parents,0,15000,1,15,24.6,0.0,3.47,90.8,77.0,1,0,1.3,0,Enrolled,0
STU_08875,17,Male,0,97000.0,4,With Parents,0,15000,2,15,12.1,0.0,3.29,83.1,87.0,1,0,2.8,0,Enrolled,0
STU_08875,17,Male,0,97000.0,4,With Parents,0,15000,3,18,10.0,0.0,2.98,79.1,53.0,0,1,2.6,0,Enrolled,0
STU_08875,17,Male,0,97000.0,4,With Parents,0,15000,4,12,15.6,0.0,2.96,77.0,48.0,1,1,1.0,0,Enrolled,0
STU_08875,17,Male,0,97000.0,4,With Parents,0,15000,5,15,1.0,0.0,2.82,77.8,69.0,0,2,1.0,0,Enrolled,0
STU_08875,17,Male,0,97000.0,4,With Parents,0,15000,6,15,6.6,1252.0,2.78,76.2,55.0,0,0,1.0,0,Enrolled,0
STU_08875,17,Male,0,97000.0,4,With Parents,0,15000,7,12,6.8,0.0,2.82,76.6,67.0,0,0,1.0,0,Enrolled,0
STU_08875,17,Male,0,97000.0,4,With Parents,0,15000,8,15,14.4,0.0,2.54,83.0,61.0,0,0,3.7,0,Graduated,0
STU_08876,18,Female,0,16000.0,4,Off-Campus,0,25000,1,12,14.5,0.0,3.33,93.4,64.0,0,0,5.9,0,Enrolled,0
STU_08876,18,Female,0,16000.0,4,Off-Campus,0,25000,2,12,14.8,0.0,2.97,84.0,80.0,0,0,7.4,0,Enrolled,0
STU_08876,18,Female,0,16000.0,4,Off-Campus,0,25000,3,12,11.1,0.0,2.29,80.8,71.0,1,0,10.9,1,Dropped_Out,0
STU_08877,20,Female,0,54000.0,4,With Parents,0,25000,1,15,3.6,0.0,3.07,89.7,71.0,0,0,1.0,0,Enrolled,0
STU_08877,20,Female,0,54000.0,4,With Parents,0,25000,2,15,8.3,0.0,2.96,89.4,60.0,1,0,1.0,0,Enrolled,0
STU_08877,20,Female,0,54000.0,4,With Parents,0,25000,3,15,8.2,0.0,2.83,83.8,70.0,1,1,1.0,0,Enrolled,0
STU_08877,20,Female,0,54000.0,4,With Parents,0,25000,4,15,9.0,1397.0,2.86,80.5,63.0,0,0,1.3,0,Enrolled,0
STU_08877,20,Female,0,54000.0,4,With Parents,0,25000,5,15,17.4,0.0,2.64,80.8,72.0,0,3,4.0,0,Enrolled,1
STU_08878,26,Female,0,39000.0,2,On-Campus,1,45000,1,15,24.3,0.0,3.23,86.1,71.0,0,0,2.9,0,Enrolled,0
STU_08878,26,Female,0,39000.0,2,On-Campus,1,45000,2,15,24.4,0.0,3.03,86.4,66.0,0,1,3.8,0,Enrolled,0
STU_08878,26,Female,0,39000.0,2,On-Campus,1,45000,3,15,22.2,0.0,2.79,84.7,80.0,0,0,2.9,0,Enrolled,0
STU_08878,26,Female,0,39000.0,2,On-Campus,1,45000,4,15,30.5,0.0,2.65,81.3,64.0,0,1,3.7,0,Enrolled,0
STU_08878,26,Female,0,39000.0,2,On-Campus,1,45000,5,15,24.8,0.0,2.57,77.8,72.0,0,0,1.0,0,Enrolled,0
STU_08878,26,Female,0,39000.0,2,On-Campus,1,45000,6,15,28.6,0.0,2.54,77.8,66.0,0,1,3.5,0,Enrolled,1
STU_08879,19,Female,1,,3,Off-Campus,0,25000,1,15,7.5,0.0,3.46,98.0,76.0,1,0,2.9,0,Enrolled,0
STU_08879,19,Female,1,55000.0,3,Off-Campus,0,25000,2,15,16.7,0.0,3.22,91.4,71.0,0,0,2.6,0,Enrolled,1
STU_08880,20,Female,1,88000.0,2,With Parents,1,45000,1,15,1.9,0.0,3.07,94.8,48.0,0,1,1.0,0,Enrolled,0
STU_08880,20,Female,1,88000.0,2,With Parents,1,45000,2,15,1.3,0.0,2.93,91.6,68.0,0,0,1.0,0,Enrolled,0
STU_08880,20,Female,1,88000.0,2,With Parents,1,45000,3,15,0.0,0.0,2.94,88.9,79.0,0,0,1.0,0,Enrolled,0
STU_08880,20,Female,1,88000.0,2,With Parents,1,45000,4,12,0.0,0.0,2.89,85.0,79.0,0,0,1.0,0,Enrolled,0
STU_08880,20,Female,1,88000.0,2,With Parents,1,45000,5,15,0.0,0.0,2.93,86.5,47.0,0,1,1.0,0,Enrolled,1
STU_08881,19,Male,1,22000.0,4,On-Campus,0,25000,1,18,15.9,0.0,3.26,81.2,72.0,0,0,7.9,0,Enrolled,0
STU_08881,19,Male,1,22000.0,4,On-Campus,0,25000,2,18,12.5,0.0,2.76,86.8,64.0,0,0,8.2,0,Enrolled,0
STU_08881,19,Male,1,22000.0,4,On-Campus,0,25000,3,18,10.7,0.0,2.66,82.8,71.0,0,0,4.6,1,Dropped_Out,0
STU_08882,19,Female,0,43000.0,4,With Parents,0,25000,1,15,40.0,3489.0,3.05,93.2,63.0,1,1,4.0,0,Enrolled,0
STU_08882,19,Female,0,43000.0,4,With Parents,0,25000,2,15,39.9,0.0,2.78,83.5,68.0,0,3,4.3,0,Enrolled,0
STU_08882,19,Female,0,43000.0,4,With Parents,0,25000,3,15,34.1,0.0,2.7,81.1,65.0,0,0,4.4,0,Enrolled,0
STU_08882,19,Female,0,43000.0,4,With Parents,0,25000,4,15,29.6,0.0,2.68,76.2,71.0,0,0,3.7,0,Enrolled,0
STU_08882,19,Female,0,43000.0,4,With Parents,0,25000,5,15,36.9,0.0,2.45,73.1,82.0,1,2,4.2,0,Enrolled,0
STU_08882,19,Female,0,43000.0,4,With Parents,0,25000,6,18,31.1,0.0,2.01,105.0,75.0,1,0,3.1,0,Enrolled,0
STU_08882,19,Female,0,43000.0,4,With Parents,0,25000,7,15,35.7,0.0,2.09,71.2,53.0,2,2,4.3,1,Dropped_Out,0
STU_08883,18,Female,0,44000.0,6,Off-Campus,0,15000,1,15,26.8,0.0,2.51,84.2,66.0,0,0,3.7,0,Enrolled,0
STU_08883,18,Female,0,44000.0,6,Off-Campus,0,15000,2,15,24.9,0.0,2.35,80.1,36.0,1,0,4.2,0,Enrolled,0
STU_08883,18,Female,0,44000.0,6,Off-Campus,0,15000,3,12,25.0,0.0,2.39,79.7,56.0,0,0,4.5,0,Enrolled,0
STU_08883,18,Female,0,44000.0,6,Off-Campus,0,15000,4,15,33.9,0.0,2.23,74.7,54.0,1,1,5.5,0,Enrolled,1
STU_08884,20,Female,1,15000.0,5,Off-Campus,0,15000,1,15,24.6,0.0,2.61,87.7,87.0,0,0,9.1,1,Dropped_Out,0
STU_08885,18,Male,1,69000.0,5,With Parents,0,45000,1,15,31.3,0.0,3.28,89.8,62.0,1,0,3.2,0,Enrolled,0
STU_08885,18,Male,1,69000.0,5,With Parents,0,45000,2,12,20.8,0.0,2.96,90.0,57.0,1,0,5.2,0,Enrolled,0
STU_08885,18,Male,1,69000.0,5,With Parents,0,45000,3,12,21.2,0.0,2.73,86.1,74.0,0,1,4.3,0,Enrolled,0
STU_08885,18,Male,1,69000.0,5,With Parents,0,45000,4,15,26.5,0.0,2.56,88.3,69.0,1,1,3.5,0,Enrolled,0
STU_08885,18,Male,1,,5,With Parents,0,45000,5,15,25.6,0.0,2.48,87.8,67.0,1,1,3.3,1,Dropped_Out,0
STU_08886,20,Male,0,130000.0,3,On-Campus,0,15000,1,15,15.6,3373.0,3.23,90.6,66.0,0,0,3.7,0,Enrolled,0
STU_08886,20,Male,0,130000.0,3,On-Campus,0,15000,2,18,17.4,0.0,2.99,82.0,70.0,0,0,1.2,0,Enrolled,0
STU_08886,20,Male,0,130000.0,3,On-Campus,0,15000,3,15,20.5,0.0,2.94,76.6,84.0,0,1,1.4,0,Enrolled,0
STU_08886,20,Male,0,130000.0,3,On-Campus,0,15000,4,18,23.6,0.0,2.52,73.3,81.0,0,1,2.0,0,Enrolled,1
STU_08887,19,Male,0,,2,With Parents,0,25000,1,12,5.6,0.0,3.57,93.4,100.0,0,0,1.0,0,Enrolled,0
STU_08887,19,Male,0,73000.0,2,With Parents,0,25000,2,9,6.8,0.0,3.31,90.7,94.0,0,0,1.0,0,Enrolled,0
STU_08887,19,Male,0,73000.0,2,With Parents,0,25000,3,15,3.8,0.0,3.21,82.2,49.0,0,0,1.0,0,Enrolled,0
STU_08887,19,Male,0,73000.0,2,With Parents,0,25000,4,15,10.2,0.0,3.19,81.9,66.0,0,1,1.0,0,Enrolled,0
STU_08887,19,Male,0,73000.0,2,With Parents,0,25000,5,15,12.0,0.0,3.04,85.0,73.0,1,0,1.2,0,Enrolled,0
STU_08887,19,Male,0,73000.0,2,With Parents,0,25000,6,12,6.7,0.0,3.01,84.2,63.0,0,1,1.2,0,Enrolled,0
STU_08887,19,Male,0,73000.0,2,With Parents,0,25000,7,12,5.6,0.0,2.84,82.6,83.0,0,1,1.0,0,Enrolled,0
STU_08887,19,Male,0,73000.0,2,With Parents,0,25000,8,12,10.0,0.0,2.92,81.3,60.0,1,2,1.0,0,Graduated,0
STU_08888,18,Male,1,53000.0,5,With Parents,0,15000,1,18,3.1,0.0,2.37,90.0,48.0,0,0,2.2,0,Enrolled,1
STU_08889,23,Female,0,83000.0,5,With Parents,0,25000,1,18,1.2,0.0,3.33,93.9,67.0,0,1,1.4,0,Enrolled,0
STU_08889,23,Female,0,83000.0,5,With Parents,0,25000,2,18,13.8,3924.0,3.27,93.4,84.0,0,0,1.4,0,Enrolled,1
STU_08890,18,Female,1,34000.0,3,With Parents,0,45000,1,18,4.2,0.0,2.65,88.9,57.0,0,1,3.3,0,Enrolled,0
STU_08890,18,Female,1,34000.0,3,With Parents,0,45000,2,18,11.0,0.0,2.62,79.5,57.0,2,0,4.1,0,Enrolled,0
STU_08890,18,Female,1,34000.0,3,With Parents,0,45000,3,18,10.7,0.0,2.58,74.2,88.0,0,0,2.3,1,Dropped_Out,0
STU_08891,18,Female,1,29000.0,3,With Parents,0,25000,1,12,35.9,0.0,2.32,90.1,55.0,0,1,3.2,1,Dropped_Out,0
STU_08892,17,Male,0,67000.0,1,Off-Campus,1,25000,1,15,0.0,0.0,3.13,93.9,56.0,2,1,1.0,0,Enrolled,0
STU_08892,17,Male,0,67000.0,1,Off-Campus,1,25000,2,12,0.0,0.0,3.07,93.9,66.0,0,0,1.0,0,Enrolled,0
STU_08892,17,Male,0,67000.0,1,Off-Campus,1,25000,3,12,0.0,0.0,3.02,88.4,77.0,0,1,1.0,0,Enrolled,1
STU_08893,19,Other,0,56000.0,3,Off-Campus,0,25000,1,18,23.7,0.0,2.96,82.8,65.0,1,0,1.2,0,Enrolled,0
STU_08893,19,Other,0,56000.0,3,Off-Campus,0,25000,2,18,25.2,0.0,2.35,78.3,51.0,1,1,2.8,0,Enrolled,0
STU_08893,19,Other,0,56000.0,3,Off-Campus,0,25000,3,18,22.4,0.0,1.94,77.5,40.0,1,1,3.2,0,Enrolled,0
STU_08893,19,Other,0,,3,Off-Campus,0,25000,4,18,24.0,0.0,1.43,79.1,37.0,0,1,3.9,0,Enrolled,0
STU_08893,19,Other,0,56000.0,3,Off-Campus,0,25000,5,18,15.5,0.0,1.48,78.8,76.0,1,0,2.0,0,Enrolled,0
STU_08893,19,Other,0,56000.0,3,Off-Campus,0,25000,6,18,25.2,0.0,1.08,78.9,32.0,1,2,2.4,1,Dropped_Out,0
STU_08894,23,F,0,59000.0,5,On-Campus,0,15000,1,15,12.2,0.0,3.33,99.2,72.0,0,0,3.5,0,Enrolled,0
STU_08894,23,F,0,59000.0,5,On-Campus,0,15000,2,15,11.3,0.0,3.13,92.3,64.0,0,0,1.0,0,Enrolled,0
STU_08894,23,F,0,59000.0,5,On-Campus,0,15000,3,12,17.1,0.0,2.74,88.7,62.0,1,0,4.6,0,Enrolled,0
STU_08894,23,F,0,59000.0,5,On-Campus,0,15000,4,15,12.4,0.0,2.65,88.1,68.0,0,0,2.4,0,Enrolled,0
STU_08894,23,F,0,59000.0,5,On-Campus,0,15000,5,15,16.3,0.0,2.64,82.2,67.0,0,0,1.0,0,Enrolled,0
STU_08894,23,F,0,59000.0,5,On-Campus,0,15000,6,15,9.1,0.0,2.49,84.6,53.0,1,0,4.3,0,Enrolled,1
STU_08895,23,Female,1,29000.0,6,On-Campus,0,25000,1,12,36.3,0.0,2.83,84.4,73.0,0,2,7.8,0,Enrolled,0
STU_08895,23,Female,1,29000.0,6,On-Campus,0,25000,2,12,39.3,0.0,2.42,77.0,69.0,2,0,7.9,1,Dropped_Out,0
STU_08896,18,Female,0,20000.0,3,Off-Campus,0,25000,1,12,21.9,0.0,2.72,87.9,72.0,0,0,6.1,0,Enrolled,0
STU_08896,18,Female,0,20000.0,3,Off-Campus,0,25000,2,12,38.9,0.0,2.59,83.7,73.0,0,0,5.6,0,Enrolled,0
STU_08896,18,Female,0,20000.0,3,Off-Campus,0,25000,3,15,29.8,0.0,2.42,80.0,40.0,1,2,7.0,0,Enrolled,0
STU_08896,18,Female,0,20000.0,3,Off-Campus,0,25000,4,15,32.6,0.0,2.46,75.2,32.0,2,0,5.2,0,Enrolled,0
STU_08896,18,Female,0,20000.0,3,Off-Campus,0,25000,5,15,28.1,3720.0,2.25,78.5,64.0,1,2,6.1,1,Dropped_Out,0
STU_08897,20,Female,0,26000.0,2,With Parents,0,25000,1,18,29.8,0.0,2.3,91.2,45.0,0,0,2.9,0,Enrolled,0
STU_08897,20,Female,0,26000.0,2,With Parents,0,25000,2,15,22.1,0.0,2.39,90.7,63.0,2,1,2.1,0,Enrolled,0
STU_08897,20,Female,0,26000.0,2,With Parents,0,25000,3,15,33.3,0.0,2.29,80.7,50.0,1,0,2.5,0,Enrolled,0
STU_08897,20,Female,0,26000.0,2,With Parents,0,25000,4,15,31.5,0.0,2.38,80.4,71.0,0,0,4.1,0,Enrolled,0
STU_08897,20,Female,0,26000.0,2,With Parents,0,25000,5,12,28.1,0.0,2.5,82.6,63.0,1,1,1.0,0,Enrolled,0
STU_08897,20,Female,0,26000.0,2,With Parents,0,25000,6,15,24.7,0.0,2.49,87.9,71.0,1,0,3.0,0,Enrolled,1
STU_08898,21,Male,0,,4,On-Campus,0,15000,1,12,19.8,0.0,3.27,94.3,60.0,0,0,3.4,0,Enrolled,0
STU_08898,21,Male,0,29000.0,4,On-Campus,0,15000,2,15,22.7,0.0,2.78,90.7,74.0,0,1,6.2,0,Enrolled,0
STU_08898,21,Male,0,29000.0,4,On-Campus,0,15000,3,15,27.0,0.0,2.52,86.2,54.0,1,1,5.6,0,Enrolled,0
STU_08898,21,Male,0,29000.0,4,On-Campus,0,15000,4,15,21.1,0.0,2.52,90.1,62.0,0,1,4.3,0,Enrolled,0
STU_08898,21,Male,0,29000.0,4,On-Campus,0,15000,5,15,29.2,0.0,2.42,91.4,66.0,2,0,3.8,0,Enrolled,0
STU_08898,21,Male,0,29000.0,4,On-Campus,0,15000,6,15,26.0,0.0,2.25,80.8,57.0,0,0,4.9,0,Enrolled,0
STU_08898,21,Male,0,29000.0,4,On-Campus,0,15000,7,15,12.3,0.0,2.29,80.1,87.0,1,0,2.5,0,Enrolled,1
STU_08899,17,Female,0,14000.0,5,With Parents,0,15000,1,12,20.2,0.0,3.62,89.5,89.0,0,1,4.9,0,Enrolled,0
STU_08899,17,Female,0,14000.0,5,With Parents,0,15000,2,15,20.3,0.0,3.37,87.3,41.0,0,0,3.8,0,Enrolled,0
STU_08899,17,Female,0,14000.0,5,With Parents,0,15000,3,9,16.4,0.0,3.01,85.5,78.0,0,1,5.2,0,Enrolled,0
STU_08899,17,Female,0,14000.0,5,With Parents,0,15000,4,9,16.1,0.0,2.62,79.0,75.0,0,0,5.4,0,Enrolled,0
STU_08899,17,Female,0,14000.0,5,With Parents,0,15000,5,15,12.9,0.0,2.54,79.8,50.0,0,1,2.0,0,Enrolled,0
STU_08899,17,Female,0,14000.0,5,With Parents,0,15000,6,12,19.0,0.0,2.29,82.3,70.0,0,1,5.5,0,Enrolled,0
STU_08899,17,Female,0,14000.0,5,With Parents,0,15000,7,12,10.7,0.0,2.12,80.2,50.0,1,0,4.9,0,Enrolled,0
STU_08899,17,Female,0,14000.0,5,With Parents,0,15000,8,12,20.2,0.0,2.01,77.5,31.0,1,0,5.1,0,Graduated,0
STU_08900,22,Male,0,65000.0,4,Off-Campus,1,45000,1,18,4.0,0.0,3.02,95.0,74.0,1,0,2.1,0,Enrolled,0
STU_08900,22,Male,0,65000.0,4,Off-Campus,1,45000,2,18,1.6,0.0,2.91,92.3,71.0,0,2,1.9,0,Enrolled,0
STU_08900,22,Male,0,65000.0,4,Off-Campus,1,45000,3,18,6.4,0.0,2.65,86.6,67.0,0,0,2.8,0,Enrolled,0
STU_08900,22,Male,0,65000.0,4,Off-Campus,1,45000,4,18,4.6,0.0,2.66,87.0,67.0,0,1,1.0,1,Dropped_Out,0
STU_08901,17,Female,0,23000.0,3,On-Campus,0,15000,1,12,9.4,0.0,3.22,87.3,95.0,1,0,3.8,0,Enrolled,0
STU_08901,17,Female,0,23000.0,3,On-Campus,0,15000,2,12,10.8,0.0,2.93,86.8,61.0,0,2,4.5,0,Enrolled,0
STU_08901,17,Female,0,23000.0,3,On-Campus,0,15000,3,12,6.9,0.0,2.78,87.3,68.0,0,0,4.4,0,Enrolled,1
STU_08902,18,Male,0,22000.0,5,Off-Campus,1,45000,1,15,20.8,0.0,2.83,86.8,73.0,0,0,9.4,0,Enrolled,0
STU_08902,18,Male,0,22000.0,5,Off-Campus,1,45000,2,15,19.2,0.0,2.22,80.4,77.0,1,2,10.9,0,Enrolled,0
STU_08902,18,Male,0,22000.0,5,Off-Campus,1,45000,3,12,13.0,0.0,1.99,81.7,36.0,1,1,9.3,0,Enrolled,0
STU_08902,18,Male,0,22000.0,5,Off-Campus,1,45000,4,12,11.3,0.0,1.68,79.8,46.0,2,1,10.1,1,Dropped_Out,0
STU_08903,17,Male,0,42000.0,4,With Parents,0,15000,1,12,22.8,0.0,2.82,93.1,65.0,0,1,3.1,0,Enrolled,0
STU_08903,17,Male,0,42000.0,4,With Parents,0,15000,2,12,27.5,3375.0,2.68,89.8,56.0,1,0,3.3,0,Enrolled,0
STU_08903,17,Male,0,42000.0,4,With Parents,0,15000,3,12,24.6,0.0,2.6,85.4,67.0,0,1,3.8,0,Enrolled,0
STU_08903,17,Male,0,42000.0,4,With Parents,0,15000,4,12,22.3,0.0,2.66,87.0,62.0,0,2,1.0,0,Enrolled,0
STU_08903,17,Male,0,42000.0,4,With Parents,0,15000,5,12,28.1,0.0,2.6,83.3,50.0,0,0,3.2,0,Enrolled,0
STU_08903,17,Male,0,42000.0,4,With Parents,0,15000,6,15,27.8,0.0,2.66,78.6,63.0,1,0,1.5,0,Enrolled,0
